seed,epoch,pde_mse,xi_dist_to_ls,xi_dist_to_true,gradient_norm,good_basin,xi_u,xi_u_x,xi_u_xx,xi_u^2,xi_u*u_x,xi_u*u_xx,xi_u_x^2,xi_u_x*u_xx,xi_u_xx^2
14,500,1.0738520622253418,0.9270918961245301,1.0285219971777249,4.7360124588012695,False,-0.15091922879219055,-0.18608978390693665,-0.0008848539437167346,-3.1990164188755443e-06,7.650055522390176e-06,-6.032578312442638e-06,6.399325684469659e-06,3.7291175658538123e-07,-1.778006890162942e-06
14,1000,0.9060317873954773,0.9030764281187303,1.0118760933497561,1.2023853063583374,False,-0.15091028809547424,-0.02791091427206993,-0.00016844100900925696,1.3896780728828162e-05,-3.323736382299103e-05,2.62061530520441e-05,-2.7788888473878615e-05,-1.624059791538457e-06,7.723295311734546e-06
14,2000,0.8944556713104248,0.9011808896302952,1.011867914947179,0.011203920468688011,False,-0.15139184892177582,0.025580544024705887,7.142107642721385e-05,1.9688750398927368e-05,-4.716638068202883e-05,3.7132147554075345e-05,-3.91668982047122e-05,-2.3834227249608375e-06,1.0936679245787673e-05
14,3000,0.8944446444511414,0.9011795136924337,1.0118786950400045,0.007625313475728035,False,-0.15140171349048615,0.025956982746720314,7.099703361745924e-05,1.9750297724385746e-05,-4.746057675220072e-05,3.7254987546475604e-05,-3.8881957152625546e-05,-2.5541780814819504e-06,1.0959881365124602e-05
14,5000,0.8943973779678345,0.9011826465612411,1.011884134259274,0.00732074398547411,False,-0.15143269300460815,0.02601574920117855,6.163259240565822e-05,1.985229755518958e-05,-4.836135121877305e-05,3.747474693227559e-05,-3.72505746781826e-05,-3.3047303986677434e-06,1.0966036825266201e-05
15,0,202129.265625,0.9507046120676637,1.056892294821811,4206767.5,False,0.06217173859477043,0.07461091876029968,0.003044221317395568,-0.01708386279642582,0.04414268210530281,0.011850518174469471,0.06941681355237961,-0.10696198046207428,0.019388582557439804
15,100,23.01677894592285,0.9283264868726063,1.0421291623534348,1576.227294921875,False,-0.22221408784389496,0.14147543907165527,-0.16376858949661255,-0.006304170470684767,-0.008887454867362976,0.016414083540439606,0.010178144089877605,-0.012290619313716888,9.042505553225055e-06
15,500,1.015401005744934,0.9129336179250813,1.02671307406429,9.331595420837402,False,-0.25308796763420105,0.12270884960889816,-0.010781802237033844,-0.005979434587061405,-0.013189488090574741,0.01580338552594185,0.0005427050055004656,-0.0006729164160788059,3.9746755646774545e-05
15,1000,0.9341011643409729,0.8932450793395595,1.005777818944925,1.8913471698760986,False,-0.17352983355522156,0.08130251616239548,-0.0023844800889492035,-0.005712008103728294,-0.013033420778810978,0.015152104198932648,5.022589903092012e-05,-9.034601680468768e-05,3.717346771736629e-05
15,2000,0.9081441164016724,0.8924916515391339,1.0036395194949737,0.9186790585517883,False,-0.17010816931724548,0.033377084881067276,-0.0022437984589487314,-0.004914785269647837,-0.011794989928603172,0.013167121447622776,4.5748041884507984e-05,-7.908662519184873e-05,3.129450851702131e-05
15,3000,0.894027054309845,0.893745055215678,1.004656860281194,0.5419747233390808,False,-0.16719165444374084,0.026742663234472275,-0.0021129720844328403,-0.003896856214851141,-0.01002452988177538,0.010562913492321968,5.9217891248408705e-05,-8.78978316904977e-05,2.6921356038656086e-05
15,5000,0.8815138339996338,0.8960849677418983,1.006987651775647,0.13418947160243988,False,-0.1628705859184265,0.027750413864850998,-0.001979776658117771,-0.0022518013138324022,-0.00692373514175415,0.0062084742821753025,0.00010113784810528159,-0.00011309909314149991,2.0309247702243738e-05
16,0,4304713.0,1.0306427229305637,1.1334827506900234,35756596.0,False,0.20103244483470917,0.15451252460479736,-0.17715144157409668,-0.034530188888311386,0.08052311092615128,-0.02591628208756447,-0.024920763447880745,-0.060722433030605316,0.08901602029800415
16,100,2876.949951171875,1.0461030851288078,1.1560799732963045,206501.03125,False,-0.1439741849899292,0.5458471775054932,0.13301049172878265,-0.0021706107072532177,0.0025066067464649677,0.0023757414892315865,0.0010084438836202025,-0.005945200566202402,0.0023688909132033587
16,500,2.2295570373535156,1.0638405635475796,1.1736023017681294,42.758880615234375,False,-0.09726762771606445,0.6062080264091492,0.002899819752201438,-4.26529768446926e-05,5.038069866714068e-05,4.770691157318652e-05,1.7260534150409512e-05,-0.0001157338556367904,4.62982825411018e-05
16,1000,2.0129036903381348,1.042183312912538,1.1535821071486745,12.967918395996094,False,-0.1347510665655136,0.5587030053138733,0.0012502906611189246,-3.946951619582251e-05,4.660450213123113e-05,4.414624345372431e-05,1.5995517969713546e-05,-0.00010710579954320565,4.2842748371185735e-05
16,2000,1.500628113746643,0.9816262565145103,1.095694255240124,9.57164192199707,False,-0.1573420614004135,0.4187435209751129,0.0008084510918706656,-3.175382880726829e-05,3.7456156860571355e-05,3.552144335117191e-05,1.2923881513415836e-05,-8.619931759312749e-05,3.44708350894507e-05
16,3000,1.0957322120666504,0.9286712537204539,1.043471648351806,5.524892807006836,False,-0.1557556688785553,0.2532474100589752,0.0003612942236941308,-2.262418820464518e-05,2.6658366550691426e-05,2.531268728489522e-05,9.249903996533249e-06,-6.143976497696713e-05,2.456258880556561e-05
16,5000,0.8947770595550537,0.9015121768273076,1.0128383569714614,0.4526476562023163,False,-0.15267017483711243,0.045816633850336075,-0.00019601875101216137,-1.1182739399373531e-05,1.3155205124348868e-05,1.251569210580783e-05,4.6035065679461695e-06,-3.038797694898676e-05,1.2143395906605292e-05
17,0,247364.46875,0.9161978422237637,1.0233739708713332,8291851.5,False,-0.13568757474422455,0.05341609939932823,-0.036629077047109604,-0.03184766322374344,-0.022848688066005707,0.16410593688488007,0.021277906373143196,0.19788755476474762,-0.02100195363163948
17,100,94.9676513671875,1.0336393636266814,1.1343031733955178,994.4180908203125,False,-0.2880014181137085,-0.010342007502913475,0.35285064578056335,0.03565171733498573,0.04267594963312149,0.060060519725084305,0.01154909934848547,0.0248500294983387,0.00010119369835592806
17,500,6.893209934234619,0.9699721930349304,1.0651100713521024,147.64419555664062,False,0.26606976985931396,0.03230135515332222,0.08150287717580795,0.03227594494819641,0.02707231417298317,0.05367434024810791,0.002537297084927559,0.005805468652397394,9.43941849982366e-05
17,1000,1.608845591545105,0.9254036599434751,1.036083639222615,12.026384353637695,False,-0.16668324172496796,0.03550882264971733,-0.0009168162941932678,0.029065940529108047,0.02025977522134781,0.047038692981004715,0.00012939459702465683,0.00033846363658085465,8.32554287626408e-05
17,2000,1.1822946071624756,0.920614349830867,1.0313455875203856,5.256988048553467,False,-0.19150610268115997,0.023826822638511658,-0.003223051317036152,0.020379185676574707,0.012189650908112526,0.030804213136434555,1.0120579645445105e-05,4.842849011765793e-05,5.775027966592461e-05
17,3000,0.9542179703712463,0.9099645657682223,1.0207069924912335,1.9912924766540527,False,-0.17174799740314484,0.024293188005685806,-0.0017880386440083385,0.010377402417361736,0.005455720704048872,0.015218880958855152,-2.9582952265627682e-06,3.995317456428893e-06,3.40189908456523e-05
17,5000,0.8924364447593689,0.9025321466009071,1.0132836589189553,0.062210895121097565,False,-0.15565459430217743,0.026448911055922508,-0.0006227553822100163,0.0015710912412032485,0.0006911359960213304,0.002314795507118106,-1.1954630281252321e-05,-3.390605706954375e-05,1.4482479855359998e-05
18,0,40991.98046875,0.9870118843281177,1.088942928454414,921623.625,False,0.05900149792432785,0.05090128630399704,-0.37912824749946594,0.0007981142261996865,0.009184995666146278,0.020111216232180595,0.01313709281384945,0.03635916858911514,0.008197557181119919
18,100,5.63941764831543,0.954772215329499,1.0697754094377785,789.71484375,False,-0.2901769280433655,0.22563551366329193,-0.03405525162816048,0.02710648626089096,0.002683631842955947,-0.00472525879740715,-0.015613232739269733,-0.0028432486578822136,9.73704518401064e-05
18,500,1.6365633010864258,0.9203115027525284,1.0327526134488392,63.54206085205078,False,-0.22693638503551483,0.069378562271595,-0.019862791523337364,0.02309636026620865,0.0040172250010073185,-0.002607902744784951,-0.009055355563759804,-0.0016061183996498585,2.2086591343395412e-05
18,1000,1.054272174835205,0.913514124034862,1.0227049078065376,22.712867736816406,False,-0.180585578083992,-0.024274708703160286,-0.009258301928639412,0.017695611342787743,0.005753504578024149,-0.001333584194071591,-0.0036506177857518196,-0.0007180104148574173,9.875693649519235e-06
18,2000,0.8633242249488831,0.910403321794592,1.021828961013146,2.5869762897491455,False,-0.16445915400981903,0.04497300833463669,-0.004566708579659462,0.0026397118344902992,0.007195290178060532,-0.000436200323747471,0.003450295189395547,-0.00031954701989889145,5.01233444083482e-06
18,3000,0.7729062438011169,0.9129174932016079,1.0270266811192534,1.2643465995788574,False,-0.17059341073036194,0.15607157349586487,-0.00563919497653842,-0.01963280886411667,8.567018085159361e-05,1.3804574336973019e-05,0.010442038998007774,-0.0003953551931772381,3.7391921523521887e-06
18,5000,0.5734552145004272,0.8124386672434123,0.9274301391483533,1.2519478797912598,False,-0.14212697744369507,0.2553902864456177,0.0008426487911492586,-0.06348352134227753,-0.12249099463224411,-0.0005704604554921389,0.01681784726679325,-7.329196523642167e-05,-5.319574256645865e-07
19,0,17285982.0,1.020221584190484,1.0768242891534225,117505664.0,False,-0.15968042612075806,-0.5580872297286987,0.4045155644416809,0.09362886846065521,-0.22384430468082428,-0.14391295611858368,0.10496052354574203,0.007928880862891674,-0.17822623252868652
19,100,50673.921875,1.399051616103031,1.440661255144898,1187899.5,False,0.2641717493534088,-1.0212197303771973,0.02049473486840725,-0.0694945901632309,-0.026889154687523842,-0.07926489412784576,0.056045886129140854,0.03912388160824776,-0.009959829971194267
19,500,1086.390869140625,1.7132689018069995,1.7332700550262186,65798.484375,False,0.4096529483795166,-1.4167351722717285,0.00622023269534111,-0.11162009835243225,-0.10591400414705276,-0.03656435012817383,0.12556830048561096,0.011191558092832565,-0.0016431979602202773
19,1000,165.97251892089844,1.7660643562773306,1.7831821755148811,12882.9794921875,False,0.35808566212654114,-1.5022258758544922,0.0382191501557827,-0.12278585880994797,-0.12885314226150513,-0.024469520896673203,0.14101114869117737,0.006498108617961407,-0.000684353057295084
19,2000,45.198158264160156,1.5456253774379107,1.5767349080102115,2325.064697265625,False,0.15604929625988007,-1.2608492374420166,0.0406712107360363,-0.13006530702114105,-0.08067882061004639,-0.016270076856017113,0.09602072089910507,0.004504479002207518,-0.0002987037878483534
19,3000,15.577064514160156,1.268802566336858,1.3239963248578661,1002.279296875,False,0.027762630954384804,-0.871396005153656,0.03526188060641289,-0.13315539062023163,-0.013848025351762772,-0.011556640267372131,0.04753750190138817,0.0034799061249941587,-0.00016383056936319917
19,5000,1.7394988536834717,0.9927347324644201,1.0913515058841088,209.10072326660156,False,-0.11327401548624039,-0.23376424610614777,0.009870401583611965,-0.13209357857704163,0.05163657292723656,-0.004227498546242714,0.007854709401726723,0.001005467027425766,-3.32018498738762e-05
