regime,time,max_abs_u_x,max_abs_u_xx,spectral_max_abs_u_x,spectral_max_abs_u_xx
smooth,0.20200000000000015,0.5533200729228837,0.5206482686341131,0.5533963019837717,0.520680354984587
smooth,0.20400000000000015,0.5539023632022014,0.5210952415385769,0.5539789225332901,0.5211273421008316
smooth,0.20600000000000016,0.5544858117163753,0.5215390952086113,0.554562703042891,0.5215712081852589
smooth,0.20800000000000016,0.5550704217014636,0.5219798174144781,0.5551476467590171,0.5220119410027856
smooth,0.21000000000000016,0.5556561964046494,0.5224173960133371,0.5557337569393268,0.5224495284023825
smooth,0.21200000000000016,0.5562431390842852,0.522851818949708,0.5563210368527062,0.522883958321357
smooth,0.21400000000000016,0.5568312530099352,0.5232830742570355,0.5569094897793329,0.5233152187851827
smooth,0.21600000000000016,0.5574205414624189,0.5237636306276329,0.5574991190107108,0.5237967807016665
smooth,0.21800000000000017,0.5580110077338545,0.5242433985461281,0.5580899278497014,0.5242765646384375
smooth,0.22000000000000017,0.5586026551277028,0.5247200959209816,0.5586819196106064,0.5247532761932492
smooth,0.22200000000000017,0.559195486958811,0.5251937096110806,0.5592750976191644,0.525226902214548
smooth,0.22400000000000017,0.5597895065534567,0.5256642265566821,0.5598694652126248,0.5256974296352009
smooth,0.22600000000000017,0.5603847172493919,0.5261316337815317,0.5604650257397945,0.5261648454711245
smooth,0.22800000000000017,0.560981122395888,0.5265959183927719,0.5610617825610591,0.5266291368209914
smooth,0.23000000000000018,0.5615787253537795,0.527097788972674,0.5616597390484628,0.5271321106039825
smooth,0.23200000000000018,0.5621775294955098,0.5276115311059869,0.5622588985857092,0.5276458709964839
smooth,0.23400000000000018,0.562777538205175,0.5281222566621869,0.5628592645682473,0.5281566129261264
smooth,0.23600000000000018,0.5633787548785696,0.5286299515755175,0.5634608404033076,0.5286643223175724
smooth,0.23800000000000018,0.5639811829232321,0.5291346018569842,0.5640636295099208,0.5291689851719917
smooth,0.24000000000000019,0.5645848257584895,0.529636193594999,0.5646676353190077,0.5296705875688086
smooth,0.2420000000000002,0.5651896868155039,0.5301347129564871,0.5652728612733886,0.5301691156671734
smooth,0.2440000000000002,0.5657957695373174,0.5306511229757052,0.5658793108278408,0.5306867335192127
smooth,0.2460000000000002,0.566403077378899,0.5312001149986009,0.5664869874491634,0.531235746541086
smooth,0.2480000000000002,0.56701161380719,0.5317461503414797,0.5670958946161969,0.5317818009458866
smooth,0.25000000000000017,0.5676213823011508,0.532289214001685,0.5677060358198869,0.5323248817214566
smooth,0.25200000000000017,0.5682323863518074,0.5328292910477933,0.5683174145633069,0.5328649739262064
smooth,0.25400000000000017,0.5688446294622974,0.533366366619982,0.5689300343617733,0.5334020626911664
smooth,0.25600000000000017,0.5694581151479183,0.533900425931044,0.569543898742774,0.5339361332183481
smooth,0.2580000000000002,0.5700728469361731,0.5344314542675849,0.5701590112461618,0.5344671707855623
smooth,0.2600000000000002,0.5706888283668182,0.5350093047958874,0.570775375424069,0.5350463565775015
smooth,0.2620000000000002,0.5713060629919113,0.5355920329908668,0.571392994841038,0.535629107093247
smooth,0.2640000000000002,0.571924554375858,0.5361718551116084,0.5720118730740441,0.5362089495350824
smooth,0.2660000000000002,0.5725443060954606,0.5367487552720954,0.5726320137125464,0.5367858680033545
smooth,0.2680000000000002,0.5731653217399653,0.5373227176517383,0.5732534203585249,0.5373598466690586
smooth,0.2700000000000002,0.5737876049111108,0.5378937264962965,0.5738760966265587,0.5379308697650865
smooth,0.2720000000000002,0.5744111592231768,0.5384617661187994,0.5745000461438289,0.5384989215954455
smooth,0.2740000000000002,0.5750359883030319,0.5390388303609187,0.5751252725502165,0.5390774429741345
smooth,0.2760000000000002,0.5756620957901835,0.539659740409841,0.5757517794983142,0.5396983792608244
smooth,0.2780000000000002,0.5762894853368251,0.5402778174533283,0.5763795706535033,0.5403164804833528
smooth,0.2800000000000002,0.5769181606078868,0.5408930446404496,0.5770086496939953,0.540931729779543
smooth,0.2820000000000002,0.5775481252810845,0.5415054051786983,0.5776390203108659,0.5415441103448411
smooth,0.2840000000000002,0.5781793830469681,0.5421148823346361,0.5782706862081213,0.5421536054332283
smooth,0.2860000000000002,0.5788119376089731,0.5427214594357368,0.578903651102745,0.5427601983604995
smooth,0.2880000000000002,0.5794457926834686,0.543325119870478,0.5795379187247551,0.5433638725037954
smooth,0.2900000000000002,0.5800809519998089,0.5439485670404354,0.5801734928172424,0.5439889254142136
smooth,0.2920000000000002,0.5807174193003829,0.544606506872806,0.5808103771364299,0.544646894040776
smooth,0.2940000000000002,0.5813551983406646,0.5452616773080379,0.5814485754517061,0.5453020911389957
smooth,0.2960000000000002,0.5819942928892642,0.545914060572123,0.5820880915457258,0.5459544989207601
smooth,0.2980000000000002,0.5826347067279787,0.5465636389428422,0.5827289292143997,0.5466040996502362
smooth,0.3000000000000002,0.5832764436518425,0.5472103947511475,0.5833710922669677,0.5472508756472501
smooth,0.3020000000000002,0.5839195074691794,0.5478543103817148,0.5840145845260876,0.5478948092819501
smooth,0.3040000000000002,0.5845639020016536,0.548495368274511,0.5846594098278287,0.5485358829819025
smooth,0.3060000000000002,0.5852096310843214,0.5491566505702979,0.5853055720217745,0.5491989326358357
smooth,0.3080000000000002,0.585856698565683,0.5498534975601589,0.5859530749710292,0.5498958117136041
smooth,0.3100000000000002,0.5865051083077344,0.5505476462112238,0.5866019225523158,0.5505899902418039
smooth,0.3120000000000002,0.58715486418602,0.551239077805581,0.587252118655996,0.5512814494879543
smooth,0.3140000000000002,0.5878059700896844,0.5519277736693672,0.587903667186136,0.5519701707639904
smooth,0.3160000000000002,0.5884584299215256,0.5526137151746102,0.5885565720605578,0.5526561354281875
smooth,0.3180000000000002,0.5891122475980479,0.5532968837401505,0.5892108372109045,0.5533393248838137
smooth,0.32000000000000023,0.5897674270495139,0.5539772608330239,0.5898664665826767,0.554019720586728
smooth,0.32200000000000023,0.5904239722199989,0.5546665092757834,0.5905234641352779,0.554710912536265
smooth,0.32400000000000023,0.5910818870674437,0.5554042888898595,0.5911818338421047,0.5554487283931834
smooth,0.32600000000000023,0.5917411755637084,0.5561394497544606,0.5918415796905738,0.5561839232063052
smooth,0.32800000000000024,0.5924018416946263,0.5568719721872217,0.5925027056821912,0.556916477276093
smooth,0.33000000000000024,0.5930638894600574,0.5576018365419936,0.5931652158325808,0.5576463709428672
smooth,0.33200000000000024,0.5937273228739431,0.5583290232106851,0.5938291141715724,0.55837358458167
smooth,0.33400000000000024,0.594392145964361,0.5590535126243694,0.5944944047432369,0.5590980986083699
smooth,0.33600000000000024,0.5950583627735785,0.559775285253929,0.5951610916059601,0.5598198934788351
smooth,0.33800000000000024,0.5957259773581085,0.5604943216118063,0.5958291788324555,0.5605389496896913
smooth,0.34000000000000025,0.5963949937887641,0.5612619792164691,0.596498670509882,0.561308764709024
smooth,0.34200000000000025,0.597065416150714,0.5620403447812007,0.5971695707398518,0.562087169299573
smooth,0.34400000000000025,0.5977372485435376,0.5628161602663359,0.5978418836384997,0.5628630214093153
smooth,0.34600000000000025,0.598410495081281,0.5635894050348248,0.598515613336564,0.5636363003846292
smooth,0.34800000000000025,0.599085159892513,0.5643600584791059,0.5991907639793977,0.5644069856016459
smooth,0.35000000000000026,0.5997612471203809,0.5651281000216585,0.5998673397270703,0.5651750564639338
smooth,0.35200000000000026,0.6004387609226665,0.565893509117031,0.6005453447543888,0.5659404924111194
smooth,0.35400000000000026,0.6011177054718434,0.5666562652525773,0.6012247832509822,0.5667032729125762
smooth,0.35600000000000026,0.601798084955133,0.5674289941974726,0.6019056594213372,0.5674783715195126
smooth,0.35800000000000026,0.6024799035745617,0.5682529250982942,0.6025879774848808,0.5683023477076355
smooth,0.36000000000000026,0.6031631655470181,0.5690744053673059,0.6032717416760109,0.5691238707675293
smooth,0.36200000000000027,0.6038478751043102,0.569893413361168,0.6039569562441751,0.5699429190379388
smooth,0.36400000000000027,0.6045340364932225,0.570709927456169,0.6046436254539191,0.5707594708757193
smooth,0.36600000000000027,0.605221653975575,0.571523926049792,0.6053317535849614,0.5715735046605109
smooth,0.36800000000000027,0.6059107318282798,0.5723353875616363,0.6060213449322157,0.5723849987916066
smooth,0.3700000000000003,0.6066012743434003,0.5731442904347998,0.6067124038058888,0.5731939316958408
smooth,0.3720000000000003,0.6072932858282087,0.5739506131372614,0.6074049345315182,0.5740002818213094
smooth,0.3740000000000003,0.6079867706052456,0.5747788867495883,0.6080989414500555,0.5748311832022595
smooth,0.3760000000000003,0.6086817330123782,0.5756485831076822,0.6087944289178836,0.5757009299077369
smooth,0.3780000000000003,0.6093781774028589,0.576515918254886,0.609491401306917,0.5765683127850468
smooth,0.3800000000000003,0.6100761081453858,0.5773808695395427,0.6101898630046516,0.577433309164419
smooth,0.3820000000000003,0.6107755296241614,0.5782434143205007,0.610889818414198,0.5782958963815248
smooth,0.3840000000000003,0.6114764462389518,0.5791035299686801,0.6115912719543908,0.5791560517883174
smooth,0.3860000000000003,0.6121788624051479,0.5799611938680865,0.6122942280598093,0.5800137527483297
smooth,0.3880000000000003,0.6128827825538241,0.5808163834173774,0.6129986911808581,0.5808689766396179
smooth,0.3900000000000003,0.6135882111318001,0.5816690760308763,0.6137046657838123,0.5817217008564377
smooth,0.3920000000000003,0.6142951526017001,0.5825393981321224,0.6144121563509154,0.5825949362502844
smooth,0.3940000000000003,0.6150036114420141,0.5834578158048729,0.6151211673803962,0.5835134107444483
smooth,0.3960000000000003,0.6157135921471594,0.5843739740018938,0.6158317033865397,0.5844296230180792
smooth,0.3980000000000003,0.6164250992275411,0.585287849036303,0.6165437688997897,0.5853435493624548
smooth,0.4000000000000003,0.6171381372096139,0.5861994172214949,0.6172573684667648,0.5862551660684894
smooth,0.4020000000000003,0.6178527106359434,0.5871086548731675,0.6179725066503368,0.5871644494285538
smooth,0.4040000000000003,0.6185688240652686,0.5880155383097836,0.6186891880296909,0.5880713757392669
smooth,0.4060000000000003,0.6192864820725633,0.5889200438545974,0.6194074172004206,0.5889759213013102
smooth,0.4080000000000003,0.6200056892490989,0.5898221478366692,0.6201271987745216,0.5898780624215235
smooth,0.4100000000000003,0.6207264502025067,0.5907218265923389,0.6208485373805368,0.5907777754152455
smooth,0.4120000000000003,0.6214487695568407,0.5916888378589023,0.6215714376635548,0.5917480471690263
smooth,0.4140000000000003,0.6221726519526408,0.5926570327769647,0.6222959042853042,0.5927163041981894
smooth,0.4160000000000003,0.6228981020469955,0.5936230594344909,0.6230219419242264,0.5936823900621604
smooth,0.4180000000000003,0.6236251245136057,0.5945868930760149,0.6237495552755109,0.5946462799804278
smooth,0.4200000000000003,0.6243537240428486,0.5955485089368554,0.6244787490511873,0.5956079491628393
smooth,0.4220000000000003,0.6250839053418408,0.5965078822443143,0.6252095279801869,0.5965673728132868
smooth,0.4240000000000003,0.6258156731345033,0.5974649882191504,0.6259418968083786,0.5975245261273203
smooth,0.4260000000000003,0.626549032161625,0.5984198020773308,0.6266758602986768,0.5984793842959604
smooth,0.4280000000000003,0.6272839871809279,0.5993722990308603,0.6274114232310779,0.5994319225077871
smooth,0.4300000000000003,0.6280205429671315,0.600348872975307,0.6281485904027367,0.6004121114176947
smooth,0.43200000000000033,0.6287587043120179,0.6013725820676403,0.6288873666280325,0.6014358926842532
smooth,0.43400000000000033,0.6294984760244969,0.6023942541875413,0.6296277567386304,0.6024576339280406
smooth,0.43600000000000033,0.630239862930672,0.6034138634926222,0.6303697655835535,0.6034773092807204
smooth,0.43800000000000033,0.6309828698739053,0.6044313841189314,0.6311133980292685,0.6044948928490268
smooth,0.44000000000000034,0.6317275017148838,0.60544679018206,0.6318586589596951,0.6055103587211887
smooth,0.44200000000000034,0.6324737633316855,0.6064600557795375,0.6326055532763408,0.6065236809691812
smooth,0.44400000000000034,0.633221659619846,0.6074711549912926,0.6333540858983228,0.6075348336445083
smooth,0.44600000000000034,0.6339711954924245,0.6084800618813117,0.6341042617624655,0.6085437907837593
smooth,0.44800000000000034,0.6347223758800713,0.6094867504987448,0.6348560858233266,0.6095505264115825
smooth,0.45000000000000034,0.6354752057310944,0.6105267092826475,0.6356095630533405,0.6105945320313297
smooth,0.45200000000000035,0.6362296900115267,0.6116078058078265,0.6363646984428037,0.611675710034479
smooth,0.45400000000000035,0.6369858337051941,0.6126869885840756,0.6371214969999835,0.6127549710560409
smooth,0.45600000000000035,0.6377436418137823,0.6137642306375756,0.6378799637511992,0.6138322880932847
smooth,0.45800000000000035,0.6385031193569058,0.6148395049602275,0.6386401037408723,0.6149076341067836
smooth,0.46000000000000035,0.6392642713721753,0.6159127845119557,0.6394019220315849,0.6159809820267657
smooth,0.46200000000000035,0.6400271029152663,0.6169840422219983,0.6401654237041794,0.6170523047517911
smooth,0.46400000000000036,0.6407916190599884,0.6180532509899206,0.6409306138578021,0.6181215751527074
smooth,0.46600000000000036,0.6415578248983531,0.6191203836874585,0.6416974976100039,0.619188766069858
smooth,0.46800000000000036,0.6423257255406437,0.6201854131594395,0.6424660800967795,0.6202538503199575
smooth,0.47000000000000036,0.6430953261154843,0.6212681738123078,0.6432363664726348,0.6213411429390617
smooth,0.47200000000000036,0.6438666317699095,0.6224110351957026,0.6440083619107018,0.6224840976984958
smooth,0.47400000000000037,0.6446396476694344,0.6235521255227048,0.6447820716027721,0.6236252779766803
smooth,0.47600000000000037,0.6454143789981241,0.6246914166597739,0.6455575007593594,0.6247646556071833
smooth,0.47800000000000037,0.6461908309586646,0.6258288804262807,0.6463346546098265,0.625902202373574
smooth,0.48000000000000037,0.6469690087724328,0.6269644885959806,0.6471135384023798,0.6270378900180167
smooth,0.4820000000000004,0.6477489176795675,0.6280982128981205,0.6478941574042177,0.6281716902362078
smooth,0.4840000000000004,0.6485305629390405,0.6292300250190968,0.6486765169015439,0.6293035746791444
smooth,0.4860000000000004,0.6493139498287275,0.6303598966037457,0.6494606221996754,0.6304335149612188
smooth,0.4880000000000004,0.6500990836454793,0.631487799256818,0.6502464786231041,0.6315614826528793
smooth,0.4900000000000004,0.6508859697051943,0.632613704543992,0.6510340915155537,0.6326874492866612
smooth,0.4920000000000004,0.6516746133428897,0.6337976105097269,0.6518234662400917,0.6338764802638781
smooth,0.4940000000000004,0.6524650199127741,0.63500540037614,0.6526146081791725,0.6350843749595965
smooth,0.4960000000000004,0.6532571947883189,0.6362115552593933,0.6534075227347229,0.6362906310066988
smooth,0.4980000000000004,0.6540511433623325,0.637416045786515,0.6542022153281961,0.6374952189933427
smooth,0.5000000000000003,0.6548468710470317,0.6386188425240813,0.6549986914006849,0.6386981094508024
smooth,0.5020000000000003,0.6556443832741152,0.6398199159789549,0.6557969564129651,0.6398992728470001
smooth,0.5040000000000003,0.6564436854948376,0.641019236599759,0.6565970158455715,0.6410986795946232
smooth,0.5060000000000003,0.6572447831800813,0.6422167747791812,0.6573988751989006,0.6422963000489504
smooth,0.5080000000000003,0.6580476818204327,0.6434125008541572,0.6582025399932354,0.6434921045096728
smooth,0.5100000000000003,0.6588523869262536,0.6446063851079914,0.6590080157689098,0.6446860632231697
smooth,0.5120000000000003,0.6596589040277568,0.6457983977712775,0.6598153080862634,0.6458781463841059
smooth,0.5140000000000003,0.660467238675081,0.6470607017923146,0.6606244225258082,0.6471462497099609
smooth,0.5160000000000003,0.6612773964383644,0.6483389669052484,0.661435364688294,0.6484246345472502
smooth,0.5180000000000003,0.6620893829078199,0.6496157570809906,0.6622481401947413,0.6497015405230449
smooth,0.5200000000000004,0.6629032036938111,0.6508910416703686,0.6630627546865581,0.6509769369468592
smooth,0.5220000000000004,0.6637188644269266,0.6521647899480929,0.6638792138256282,0.6522507930522267
smooth,0.5240000000000004,0.6645363707580562,0.6534369711140473,0.6646975232943129,0.6535230779962307
smooth,0.5260000000000004,0.6653557283584666,0.654707554294395,0.6655176887956302,0.6547937608653536
smooth,0.5280000000000004,0.6661769429198777,0.6559765085437896,0.6663397160532583,0.6560628106728769
smooth,0.5300000000000004,0.6670000201545387,0.6572438028458365,0.6671636108116633,0.657330196358911
smooth,0.5320000000000004,0.6678249657953047,0.6585094061149355,0.6679893788361158,0.6585958867990509
smooth,0.5340000000000004,0.6686517855957134,0.6597732871979396,0.6688170259128423,0.659859850796917
smooth,0.5360000000000004,0.669480485330063,0.661085267994639,0.6696465578490478,0.6611783991956988
smooth,0.5380000000000004,0.6703110707934876,0.6624401011426927,0.6704779804730311,0.6625333712684898
smooth,0.5400000000000004,0.6711435478020367,0.6637936476559925,0.6713112996342308,0.6638870525085876
smooth,0.5420000000000004,0.6719779221927518,0.6651458755842848,0.6721465212033524,0.6652394109188648
smooth,0.5440000000000004,0.6728141998237445,0.6664967528832295,0.6729836510723796,0.6665904144090089
smooth,0.5460000000000004,0.6736523865742746,0.6678462474169806,0.6738226951547375,0.6679400307964232
smooth,0.5480000000000004,0.674492488344829,0.6691943269588311,0.6746636593852957,0.6692882278085124
smooth,0.5500000000000004,0.6753345110572,0.6705409591924111,0.6755065497205042,0.6706349730820966
smooth,0.5520000000000004,0.6761784606545643,0.6718861117136226,0.6763513721384251,0.6719802341656177
smooth,0.5540000000000004,0.6770243431015618,0.6732297520318381,0.6771981326388749,0.6733239785249122
smooth,0.5560000000000004,0.6778721643843756,0.6745718475710979,0.6780468372434588,0.6746661735351861
smooth,0.5580000000000004,0.6787219305108103,0.6759123656717693,0.6788974919956561,0.6760067864920192
smooth,0.5600000000000004,0.6795736475103741,0.6773354449888596,0.6797501029609201,0.6774373791161367
smooth,0.5620000000000004,0.6804273214343555,0.6787724726902679,0.6806046762267668,0.6788745658523299
smooth,0.5640000000000004,0.6812829583559075,0.6802084020772375,0.6814612179028117,0.6803106497357028
smooth,0.5660000000000004,0.6821405643701244,0.681643199777347,0.682319734120896,0.6817455973419517
smooth,0.5680000000000004,0.6830001455941247,0.6830768323065801,0.6831802310351784,0.683179375135112
smooth,0.5700000000000004,0.6838617081671321,0.6845092660706156,0.6840427148221432,0.6846119494691378
smooth,0.5720000000000004,0.6847252582505554,0.685940467366394,0.6849071916808095,0.6860432865871645
smooth,0.5740000000000004,0.6855908020280704,0.6873704023832236,0.6857736678326822,0.687473352627977
smooth,0.5760000000000004,0.6864583457057027,0.6887990372046229,0.6866421495219062,0.6889021136232105
smooth,0.5780000000000004,0.6873278955119073,0.6902263378091504,0.6875126430153728,0.6903295354975196
smooth,0.5800000000000004,0.688199457697653,0.6916522700719715,0.6883851546027271,0.6917555840745336
smooth,0.5820000000000004,0.6890730385365028,0.6930767997667004,0.6892596905965332,0.6931802250762885
smooth,0.5840000000000004,0.6899486443246984,0.6945765673815987,0.690136257332289,0.6946885974313419
smooth,0.5860000000000004,0.6908262813812404,0.696103621925414,0.6910148611685663,0.6962158372335816
smooth,0.5880000000000004,0.6917059560479739,0.6976298029126563,0.6918955084870793,0.697742198578633
smooth,0.5900000000000004,0.6925876746896701,0.6991550755224735,0.6927782056927348,0.6992676465858638
smooth,0.5920000000000004,0.6934714436941097,0.7006794048015924,0.693662959213788,0.7007921462438916
smooth,0.5940000000000004,0.6943572694721678,0.7022027556665303,0.6945497755018609,0.7023156624111533
smooth,0.5960000000000004,0.6952451584578965,0.7037250929040563,0.6954386610320535,0.7038381598146095
smooth,0.5980000000000004,0.6961351171086094,0.7052463811732171,0.6963296223030576,0.705359603054984
smooth,0.6000000000000004,0.6970271519049664,0.7067665850059841,0.6972226658371932,0.7068799566046995
smooth,0.6020000000000004,0.6979212693510571,0.7082856688092789,0.6981177981805372,0.708399184811033
smooth,0.6040000000000004,0.6988174759744868,0.7098035968660804,0.6990150259029899,0.7099172518994822
smooth,0.6060000000000004,0.6997157783264605,0.7113203333368985,0.6999143555983555,0.711434121970395
smooth,0.6080000000000004,0.7006161829818691,0.7128520360219969,0.7008157938844735,0.7129756916993455
smooth,0.6100000000000004,0.7015186965393734,0.714477793584238,0.7017193474032298,0.7146016685584243
smooth,0.6120000000000004,0.7024233256214911,0.7161029457351724,0.7026250228207314,0.7162270347213662
smooth,0.6140000000000004,0.703330076874682,0.717727456202845,0.703532826827322,0.7178517538519908
smooth,0.6160000000000004,0.7042389569694334,0.7193512885603025,0.7044427661377096,0.7194757894561146
smooth,0.6180000000000004,0.7051499726003481,0.7209744062267918,0.7053548474910697,0.7210991048864098
smooth,0.6200000000000004,0.7060631304862287,0.7225967724687727,0.706269077651071,0.7227216633427047
smooth,0.6220000000000004,0.7069784373701667,0.7242183504014857,0.7071854634060468,0.7243434278734725
smooth,0.6240000000000004,0.7078959000196271,0.7258391029901491,0.7081040115690089,0.7259643613768658
smooth,0.6260000000000004,0.7088155252265366,0.7274589930512491,0.7090247289778,0.7275844266021589
smooth,0.6280000000000004,0.709737319807371,0.729077983254107,0.709947622495126,0.7292035861521957
smooth,0.6300000000000004,0.7106612906032428,0.7306960361218924,0.7108726990086979,0.7308218024823803
smooth,0.6320000000000005,0.7115874444799882,0.7323131140332818,0.7117999654312948,0.7324390379042768
smooth,0.6340000000000005,0.7125157883282558,0.7339358523784659,0.7127294287008553,0.7340732116361468
smooth,0.6360000000000005,0.7134463290635943,0.7356696344971767,0.7136610957805821,0.7358072514084395
smooth,0.6380000000000005,0.7143790736265409,0.7374030932974658,0.7145949736590068,0.7375409621088184
smooth,0.6400000000000005,0.7153140289827101,0.7391361909068984,0.7155310693501228,0.7392743057889288
smooth,0.6420000000000005,0.7162512021228822,0.7408688892730683,0.7164693898934236,0.7410072443204436
smooth,0.6440000000000005,0.7171906000630923,0.7426011501653491,0.7174099423540521,0.7427397393974127
smooth,0.6460000000000005,0.7181322298447192,0.7443329351747102,0.7183527338228312,0.7444717525340199
smooth,0.6480000000000005,0.719076098534576,0.7460642057162966,0.7192977714164334,0.7462032450707918
smooth,0.6500000000000005,0.7200222132249972,0.7477949230299819,0.7202450622773818,0.7479341781695805
smooth,0.6520000000000005,0.7209705810339306,0.7495250481816582,0.7211946135742219,0.7496645128210968
smooth,0.6540000000000005,0.7219212091050273,0.7512545420649879,0.722146432501559,0.751394209841153
smooth,0.6560000000000005,0.7228741046077295,0.7529833654020475,0.7231005262801998,0.7531232298757424
smooth,0.6580000000000005,0.7238292747373637,0.7547114787452635,0.7240569021571965,0.7548515334003032
smooth,0.6600000000000005,0.7247867267152289,0.7564388424783338,0.7250155674059854,0.7565790807209853
smooth,0.6620000000000005,0.7257464677886887,0.7582190389150419,0.725976529326434,0.7583726752087985
smooth,0.6640000000000005,0.7267085052312618,0.760072213945751,0.7269397952449892,0.7602261519352697
smooth,0.6660000000000005,0.7276728463427129,0.7619253668253678,0.7279053725147254,0.7620796001773433
smooth,0.6680000000000005,0.7286394984491439,0.7637784578940028,0.7288732685154542,0.7639329801880672
smooth,0.6700000000000005,0.7296084689030858,0.7656314472845187,0.7298434906538347,0.7657862520143175
smooth,0.6720000000000005,0.7305797650835898,0.7674842949240049,0.7308160463634377,0.7676393754959283
smooth,0.6740000000000005,0.7315533943963192,0.7693369605343303,0.731790943104879,0.7694923102676601
smooth,0.6760000000000005,0.7325293642736418,0.7711894036337097,0.7327681883658668,0.7713450157602639
smooth,0.6780000000000005,0.7335076821747213,0.7730415835379946,0.7337477896613464,0.7731974512018103
smooth,0.6800000000000005,0.7344883555856107,0.7748934593615014,0.7347297545335612,0.7750495756188986
smooth,0.6820000000000005,0.7354713920193435,0.7767449900183031,0.7357140905521719,0.776901347836881
smooth,0.6840000000000005,0.7364567990160273,0.7785961342239784,0.7367008053143246,0.7787527264839198
smooth,0.6860000000000005,0.7374445841429367,0.7804468504962582,0.7376899064447727,0.7806036699889811
smooth,0.6880000000000005,0.738434754994605,0.7822970971567756,0.7386814015959657,0.7824541365838327
smooth,0.6900000000000005,0.7394273191929193,0.7841740766359626,0.7396752984481414,0.7843468421718435
smooth,0.6920000000000005,0.7404222843872126,0.7861601006000457,0.7406716047094237,0.786333226328993
smooth,0.6940000000000005,0.7414196582543576,0.7881464707436666,0.7416703281159328,0.7883199497164071
smooth,0.6960000000000005,0.7424194484988602,0.7901331456301709,0.7426714764318412,0.790306970797922
smooth,0.6980000000000005,0.7434216628529535,0.7921200835845091,0.7436750574495323,0.7922942477984848
smooth,0.7000000000000005,0.7444263090766919,0.7941072426944353,0.7446810789896517,0.7942817387066707
smooth,0.7020000000000005,0.7454333949580451,0.7960945808116119,0.7456895489012326,0.7962694012729385
smooth,0.7040000000000005,0.7464429283129921,0.7980820555520715,0.7467004750617616,0.7982571930130107
smooth,0.7060000000000005,0.747454916985616,0.8000696242981511,0.7477138653773021,0.8002450712077188
smooth,0.7080000000000005,0.7484693688481985,0.802057244199046,0.748729727782599,0.8022329929055896
smooth,0.7100000000000005,0.7494862918013148,0.8040448721721912,0.7497480702411417,0.8042209149199615
smooth,0.7120000000000005,0.7505056937739278,0.8060324649042755,0.7507689007453073,0.8062087938380043
smooth,0.7140000000000005,0.7515275827234842,0.8080199788526234,0.7517922273164308,0.8081965860125953
smooth,0.7160000000000005,0.7525519666360084,0.8100073702463939,0.7528180580049058,0.8101842475716263
smooth,0.7180000000000005,0.753578853526199,0.8119945950874087,0.7538464008902883,0.8121717344124076
smooth,0.7200000000000005,0.7546082514375232,0.8140312458219419,0.7548772640814039,0.8142270551704116
smooth,0.7220000000000005,0.755640168442313,0.816166081219917,0.7559106557164326,0.8163623208745296
smooth,0.7240000000000005,0.7566746126418608,0.8183016697396388,0.7569465839630128,0.8184983319992655
smooth,0.7260000000000005,0.7577115921665148,0.8204379679656929,0.7579850570183604,0.8206350450136737
smooth,0.7280000000000005,0.7587511151757755,0.8225749322096209,0.7590260831093307,0.8227724161134828
smooth,0.7300000000000005,0.7597931898583915,0.8247125185106581,0.7600696704925561,0.8249104012212423
smooth,0.7320000000000005,0.7608378244324555,0.8268506826373919,0.7611158274545223,0.8270489559899117
smooth,0.7340000000000005,0.7618850271455009,0.8289893800878544,0.7621645623116675,0.829188035800128
smooth,0.7360000000000005,0.762934806274598,0.8311285660909965,0.7632158834105103,0.8313275957625296
smooth,0.7380000000000005,0.7639871701264506,0.8332681956073329,0.7642697991277327,0.8334675907196499
smooth,0.7400000000000005,0.7650421270374927,0.8354082233305088,0.765326317870253,0.8356079752475188
smooth,0.7420000000000005,0.7660996853739854,0.8375486036878527,0.7663854480753789,0.8377487036535853
smooth,0.7440000000000005,0.7671598535321131,0.839689290841759,0.7674471982108746,0.8398897299804742
smooth,0.7460000000000006,0.7682226399380809,0.8418302386905169,0.7685115767750746,0.8420310080075333
smooth,0.7480000000000006,0.7692880530482117,0.8439714008699692,0.7695785922969749,0.8441724912500554
smooth,0.7500000000000006,0.7703561013490431,0.8461127307541578,0.7706482533363521,0.8463141329616481
smooth,0.7520000000000006,0.7714267933574253,0.8483786148796084,0.7717205684838319,0.8486024437388145
smooth,0.7540000000000006,0.7725001376206166,0.8506816513334089,0.7727955463610383,0.8509059962801978
smooth,0.7560000000000006,0.7735761427163838,0.8529858986252121,0.7738731956206611,0.8532107510388292
smooth,0.7580000000000006,0.7746548172530957,0.8552913111272403,0.7749535249465536,0.8555166622521302
smooth,0.7600000000000006,0.7757361698698252,0.8575978428991392,0.7760365430538667,0.8578236838437672
smooth,0.7620000000000006,0.7768202092364426,0.8599054476892682,0.777122258689117,0.8601317694267736
smooth,0.7640000000000006,0.7779069440537166,0.8622140789358064,0.778210680630314,0.8624408723016601
smooth,0.7660000000000006,0.7789963830534105,0.8645236897670283,0.7793018176870428,0.8647509454599118
smooth,0.7680000000000006,0.7800885349983795,0.8668342330020421,0.7803956787005915,0.8670619415825931
smooth,0.7700000000000006,0.7811834086826703,0.8691456611524476,0.7814922725440243,0.8693738130429554
smooth,0.7720000000000006,0.7822810129316181,0.8714579264224285,0.7825916081223008,0.8716865119055355
smooth,0.7740000000000006,0.7833813566019442,0.8737709807097662,0.7836936943723776,0.8739999899285702
